Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl_prop[1]	bl_prop[2]	bl_prop[3]	bl_prop[4]	bl_prop[5]	bl_prop[6]	bl_prop[7]	bl_prop[8]	bl_prop[9]	bl_prop[10]	bl_prop[11]	bl_prop[12]	bl_prop[13]	bl_prop[14]	bl_prop[15]	bl_prop[16]	bl_prop[17]	bl_prop[18]	bl_prop[19]	bl_prop[20]	bl_prop[21]	bl_prop[22]	bl_prop[23]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	rate_mult[1]	rate_mult[2]	rate_mult[3]	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	tl
300	-2418.79	-2448.76	29.9656	0.1991261	0.163477	0.343734	0.328172	0.164617	0.00419558	0.00668195	0.00611051	0.0128542	0.00381659	0.000555326	0.00162323	0.00189408	0.00101252	0.000458338	0.000911895	0.0026983	0.00113168	0.000799956	0.000747048	0.000421669	0.00149331	0.0021399	0.00138635	0.00165224	0.0103564	0.00653574	0.000523457	0.0599367	0.0954561	0.0872927	0.18363	0.0545225	0.0079332	0.023189	0.0270582	0.0144645	0.00654767	0.013027	0.038547	0.0161668	0.0114279	0.0106721	0.00602382	0.0213329	0.0305698	0.019805	0.0236034	0.147948	0.0933674	0.00747793	0.0923529	0.297208	0.0305814	0.0965338	0.38577	0.0975538	1	0.533154	2.19956	0.000515344	0.0332729	0.381373	3.58484	0.07000021
310	-2416.49	-2445.84	29.3524	0.1390681	0.184944	0.332941	0.322667	0.159448	0.00175098	0.00500034	0.00610152	0.00534496	0.00561408	0.00069734	0.000589327	0.000525004	0.000507512	0.00196209	0.000380952	0.00257014	0.000888962	0.000560551	0.000537655	0.000176786	0.000465537	0.00290481	0.000865285	0.00166413	0.00717494	0.00379298	0.000443851	0.0346593	0.0989779	0.120775	0.1058	0.111127	0.0138033	0.0116653	0.0103921	0.0100458	0.0388381	0.00754065	0.0508739	0.0175963	0.0110957	0.0106425	0.00349935	0.00921496	0.0574985	0.0171277	0.0329402	0.142023	0.0750791	0.0087857	0.161411	0.381384	0.0447913	0.0927907	0.290641	0.0289826	1	0.778286	2.83702	2.57113e-05	0.00750162	0.20866	3.78381	0.05051972
320	-2409.28	-2438.97	29.6846	0.09849405	0.177103	0.3336	0.320845	0.168452	0.00332836	0.0106324	0.00583549	0.0144519	0.00848364	0.0019442	0.00142474	0.00169371	0.00226343	0.000380959	0.000897848	0.00737049	0.0044353	0.00169786	0.000277555	0.000538516	0.00218007	0.00134552	0.000903884	0.00798852	0.00706715	0.00677888	0.00283817	0.0351247	0.112205	0.0615827	0.152513	0.089529	0.0205174	0.0150355	0.0178739	0.0238862	0.00402031	0.00947511	0.0777818	0.0468063	0.0179178	0.00292908	0.00568303	0.0230065	0.0141994	0.00953881	0.0843039	0.0745806	0.0715384	0.0299516	0.0739019	0.400066	0.0748463	0.0552999	0.28687	0.109016	1	0.2768	2.08625	4.26055e-07	0.000969932	0.089736	3.90929	0.09475856
330	-2411.13	-2442.64	31.516	0.09935725	0.185472	0.330212	0.335322	0.148993	0.00184073	0.00428424	0.00632807	0.00748221	0.00549995	0.00230939	0.00110409	0.00171821	0.00253261	0.000248704	0.000300307	0.00286677	0.00350635	0.00214523	0.000141704	0.000918507	0.000840229	0.00067078	0.0021142	0.00425467	0.00561684	0.00606327	0.00113229	0.0287976	0.0670257	0.0990008	0.117057	0.0860452	0.0361297	0.0172732	0.026881	0.0396219	0.0038909	0.00469822	0.0448497	0.0548558	0.0335616	0.00221691	0.0143698	0.0131451	0.0104942	0.0330761	0.0665632	0.0878739	0.0948581	0.0177143	0.113019	0.358861	0.0310067	0.0795016	0.370326	0.0472858	1	0.760808	1.99092	4.81405e-07	0.00103093	0.0920323	3.90694	0.06391935
340	-2412.92	-2444.15	31.2249	0.1303487	0.188179	0.319128	0.34204	0.150653	0.00125515	0.00884783	0.00271043	0.00632745	0.00658551	0.00196433	0.00190311	0.00232417	0.000942959	0.000663375	0.00033687	0.00421481	0.00522045	0.00207909	0.000258587	0.00132195	0.00119221	0.00212356	0.000721707	0.00402363	0.00331668	0.00455433	0.000292172	0.0198662	0.140041	0.0428999	0.100149	0.104234	0.0310909	0.0301219	0.0367863	0.0149249	0.0104997	0.00533188	0.0667107	0.0826277	0.0329072	0.00409284	0.0209234	0.01887	0.0336111	0.011423	0.0636849	0.0524954	0.0720845	0.00462442	0.189065	0.400735	0.0157823	0.075947	0.265305	0.053165	1	0.515394	1.91434	1.32162e-05	0.00538409	0.182117	3.81249	0.06318037
350	-2415.68	-2447.3	31.6246	0.06561327	0.161462	0.330958	0.336234	0.171347	0.00277989	0.00850163	0.00292043	0.00288037	0.0119644	0.000454282	0.00124302	0.00153569	0.00100665	0.000801194	0.000382942	0.00578354	0.00337945	0.000979835	8.48743e-05	0.0010336	0.00171056	0.00182007	0.00136351	0.00464552	0.00786124	0.00955843	0.00106764	0.0376889	0.115263	0.0395944	0.0390512	0.16221	0.00615902	0.0168525	0.0208205	0.0136479	0.0108624	0.00519182	0.0784115	0.0458175	0.0132843	0.0011507	0.0140133	0.0231913	0.024676	0.018486	0.0629825	0.10658	0.12959	0.0144748	0.0749621	0.395762	0.16586	0.0597005	0.238651	0.0650647	1	0.801346	2.08534	3.70297e-10	2.86762e-05	0.0208137	3.97916	0.0737588
360	-2418.29	-2446.68	28.3859	0.01864573	0.172783	0.349029	0.314333	0.163854	0.000586507	0.00310571	0.00250362	0.00764616	0.00284317	0.000245325	0.000636564	0.001045	0.000923644	0.00131924	0.000379466	0.00223489	0.00144288	0.000749748	0.000143364	0.000108747	0.000711076	0.00190953	0.00056323	0.000570543	0.00307286	0.0034508	0.000387925	0.0160336	0.0849018	0.0684423	0.209026	0.0777248	0.00670654	0.017402	0.0285675	0.02525	0.0360646	0.0103736	0.0610959	0.0394444	0.0204961	0.00391919	0.00297285	0.0194389	0.0522015	0.0153972	0.0155971	0.0840038	0.0943357	0.0106049	0.147762	0.485784	0.0151964	0.0795516	0.244954	0.026752	1	0.864308	3.95118	2.87387e-33	8.02068e-17	3.34468e-07	4	0.03657998
370	-2410.69	-2443.05	32.3562	0.01974884	0.183294	0.332958	0.301432	0.182316	0.00243068	0.00890825	0.00396241	0.00453035	0.00930039	0.00112195	0.00125008	0.000715467	0.00108671	0.000366054	0.00120147	0.0054989	0.00225574	0.00204461	0.00134724	0.000281612	0.00101718	0.000625725	0.00125153	0.00276516	0.00396086	0.00541782	0.00144569	0.0387138	0.141883	0.0631099	0.0721556	0.148129	0.0178694	0.0199102	0.0113954	0.0173082	0.0058302	0.019136	0.0875818	0.0359274	0.0325649	0.0214577	0.00448527	0.0162007	0.00996602	0.0199334	0.044041	0.0630852	0.0862904	0.0230257	0.0424099	0.428817	0.0774143	0.0962161	0.288951	0.0661912	1	0.513375	1.90042	1.82799e-31	6.39622e-16	7.91682e-07	4	0.06278587
380	-2416.43	-2447.12	30.6896	0.161963	0.174767	0.333629	0.317768	0.173835	0.00217049	0.0069248	0.00559443	0.00797027	0.00506171	0.00184326	0.00205339	0.000672321	0.00286244	0.000165959	0.00112938	0.00608209	0.00205783	0.00129464	0.000810383	0.00070776	0.00101354	0.000674034	0.00181037	0.00161821	0.00201628	0.00498618	0.000866189	0.0359436	0.114676	0.0926446	0.131989	0.0838225	0.0305246	0.0340045	0.0111337	0.0474025	0.00274831	0.0187027	0.10072	0.0340779	0.0214394	0.0134201	0.0117206	0.0167844	0.0111621	0.02998	0.0267978	0.0333899	0.0825719	0.0143442	0.0980892	0.37939	0.0309776	0.0512377	0.376953	0.0633529	1	0.593116	2.07431	0.000104861	0.0151016	0.277542	3.70725	0.06038596
390	-2411.34	-2441.29	29.9497	0.1006836	0.178981	0.341673	0.316589	0.162757	0.00322133	0.00508022	0.00598949	0.010914	0.00422787	0.00184307	0.00130253	0.000955087	0.00137816	0.00147395	0.000423583	0.00519298	0.00297249	0.00361373	0.00141884	0.000757801	0.00109737	0.00107817	0.000403892	0.00375843	0.00529062	0.0049741	0.000513482	0.0474554	0.0748398	0.0882349	0.160781	0.0622833	0.0271514	0.0191883	0.01407	0.0203026	0.0217136	0.00624006	0.076501	0.0437896	0.0532361	0.0209018	0.0111636	0.0161661	0.0158831	0.00594999	0.0553677	0.0779394	0.0732766	0.00756442	0.0838452	0.321672	0.112573	0.0926176	0.342746	0.0465463	1	0.526804	2.67545	5.78423e-07	0.00112991	0.0955941	3.90328	0.06788123
400	-2415.45	-2447.22	31.774	0.02822537	0.179589	0.342834	0.317664	0.159913	0.000985531	0.00358922	0.005856	0.00317037	0.00607379	0.000661312	0.000997979	0.000304401	0.000329436	0.000914121	0.000659182	0.00681285	0.0033117	0.00563131	0.00133856	0.000744764	0.0019444	0.00213805	0.0003604	0.00365488	0.00145401	0.00191794	9.25129e-05	0.018615	0.0677944	0.11061	0.059883	0.114724	0.0124911	0.0188502	0.00574962	0.0062225	0.0172662	0.0124508	0.128683	0.0625524	0.106366	0.0252832	0.0140674	0.0367265	0.0403843	0.00680735	0.0690347	0.0274638	0.0362268	0.00174742	0.0504771	0.357607	0.0378226	0.133701	0.369486	0.0509065	1	0.938227	2.12293	2.61047e-22	2.41534e-11	6.27815e-05	3.99994	0.05294273
410	-2410.38	-2443.05	32.661	0.02528678	0.178756	0.336234	0.316192	0.168818	0.00289441	0.00636761	0.00681089	0.00337838	0.00727158	0.00126852	0.00119305	0.00110607	0.000664489	0.000546265	0.000603555	0.00976422	0.00579403	0.00931561	0.00135022	0.000834848	0.0018985	0.00358433	0.000716902	0.00785371	0.00315341	0.0046652	0.000760006	0.0353858	0.0778477	0.0832669	0.0413025	0.0888992	0.0155083	0.0145857	0.0135224	0.00812375	0.0066784	0.0073788	0.119373	0.0708353	0.113889	0.0165073	0.0102065	0.0232102	0.0438205	0.00876453	0.096016	0.0385522	0.0570347	0.00929151	0.124855	0.360981	0.0615296	0.0953808	0.261419	0.0958348	1	0.463251	1.66498	8.672e-25	1.39248e-12	1.92153e-05	3.99998	0.08179582
420	-2410.29	-2440.66	30.3713	0.1843101	0.173503	0.321072	0.331715	0.17371	0.00105879	0.00388989	0.00753274	0.00270024	0.0124716	0.000597001	0.000817774	0.000576465	0.000956621	0.000306404	0.00027548	0.00478156	0.00330988	0.0078831	0.000732476	0.000829212	0.00156795	0.00124437	0.000885861	0.00279504	0.00063197	0.00479766	0.000365487	0.017355	0.0637608	0.123472	0.0442608	0.204427	0.00978568	0.0134045	0.00944907	0.0156804	0.00502238	0.00451551	0.0783765	0.0542536	0.129215	0.0120063	0.013592	0.0257008	0.0203969	0.0145205	0.0458146	0.0103589	0.0786403	0.00599084	0.118517	0.374193	0.0748983	0.0770195	0.329614	0.0257585	1	0.673721	2.13893	0.000295073	0.0252425	0.341487	3.63298	0.06100759
430	-2414.79	-2446.15	31.359	0.1377726	0.183206	0.347103	0.30279	0.166901	0.00598942	0.00839831	0.00708119	0.010344	0.00666434	0.00171495	0.000576735	0.00105068	0.00126237	0.000159153	0.00261216	0.00620311	0.00405674	0.0064174	0.000493796	0.00121531	0.00387915	0.00173704	0.00095039	0.00409056	0.000909878	0.00344252	0.000345293	0.0752491	0.105514	0.0889658	0.129959	0.0837286	0.0215461	0.00724591	0.0132004	0.0158601	0.00199955	0.0328183	0.0779339	0.0509676	0.0806262	0.0062039	0.0152688	0.0487364	0.0218236	0.0119404	0.0513925	0.0114314	0.0432507	0.00433815	0.129891	0.362802	0.0189241	0.077716	0.320543	0.0901244	1	0.44115	1.70984	2.34154e-05	0.00716004	0.204714	3.7881	0.07959451
440	-2407.36	-2439.86	32.5062	0.03792886	0.163227	0.331572	0.349321	0.15588	0.00437716	0.0145271	0.00428624	0.00804247	0.00800809	0.000956813	0.00114542	0.000755098	0.00103851	0.000114994	0.00154295	0.00769494	0.00517486	0.0105746	1.87887e-05	0.00054675	0.00123521	0.00092109	0.000443532	0.00435348	0.000992628	0.00367996	0.00206519	0.0530592	0.176095	0.051957	0.0974893	0.0970726	0.0115983	0.0138845	0.00915316	0.0125886	0.00139394	0.0187033	0.0932767	0.0627287	0.128184	0.000227753	0.00662761	0.014973	0.0111653	0.00537642	0.052772	0.0120325	0.0446078	0.0250338	0.0957047	0.440936	0.0541364	0.0633235	0.290259	0.0556402	1	0.381208	1.4963	7.46543e-17	1.29058e-08	0.000850362	3.99915	0.08249587
450	-2407.75	-2437.11	29.359	0.07594873	0.168356	0.33518	0.332187	0.164278	0.00132267	0.00322759	0.0022511	0.00508525	0.00622649	0.000730946	0.00110835	0.000256837	0.00127756	0.000373464	0.000165356	0.00426582	0.00227181	0.00679434	1.01849e-05	0.000419169	0.00138767	0.00114077	8.90357e-05	0.00381751	0.00132687	0.00576506	0.0010447	0.0262651	0.0640922	0.0447014	0.100981	0.123643	0.0145148	0.0220092	0.00510016	0.0253693	0.00741611	0.00328357	0.0847089	0.0451128	0.134919	0.000202248	0.00832369	0.0275558	0.0226529	0.00176803	0.0758067	0.0263486	0.11448	0.0207452	0.0826601	0.384418	0.0893957	0.0908052	0.323977	0.0287439	1	0.846114	3.1261	6.55406e-09	0.000120538	0.0377784	3.9621	0.05035854
460	-2414.44	-2447.04	32.6038	0.1112743	0.191738	0.337428	0.307119	0.163715	0.00199065	0.0115127	0.00457919	0.00459091	0.0129338	0.00136551	0.000468441	0.000372298	0.00156141	7.94844e-05	0.000743615	0.00220506	0.00184247	0.00659348	1.00876e-05	2.88915e-05	0.00208253	0.00246539	0.000440812	0.00256325	0.000956265	0.00506677	0.000740742	0.0305344	0.176592	0.0702396	0.0704194	0.198391	0.0209454	0.00718536	0.00571063	0.0239503	0.0012192	0.0114062	0.0338231	0.0282613	0.101137	0.000154732	0.000443162	0.0319437	0.0378163	0.00676156	0.0393173	0.014668	0.0777185	0.0113621	0.0991304	0.322171	0.0275476	0.0800601	0.399122	0.0719683	1	0.553932	1.38552	2.14115e-06	0.00217166	0.125264	3.87256	0.06519383
470	-2408.04	-2440.07	32.0363	0.02745601	0.182206	0.332236	0.317516	0.168042	0.00111236	0.00908426	0.00307599	0.00800918	0.00589203	0.0011833	0.000727765	0.000235061	0.00170859	0.000185105	0.000657234	0.00249902	0.00284689	0.0043385	2.26662e-05	0.000270316	0.00272769	0.000473864	0.000445531	0.00347097	0.000646882	0.00357512	0.000517726	0.020712	0.169148	0.0572745	0.14913	0.109709	0.0220329	0.0135509	0.00437681	0.0318138	0.00344663	0.0122376	0.0465314	0.0530088	0.0807824	0.000422041	0.00503326	0.0507892	0.00882328	0.00829572	0.0646291	0.0120449	0.0665682	0.00963999	0.107861	0.320957	0.0255881	0.0896318	0.375389	0.0805726	1	0.666685	2.09341	6.59277e-23	1.21389e-11	4.71903e-05	3.99995	0.05370605
480	-2415.55	-2448.09	32.5365	0.08287795	0.182206	0.332236	0.317516	0.168042	0.00170617	0.0100021	0.00749971	0.016287	0.010316	0.000316229	0.00166565	0.00189269	0.00146692	0.000249078	0.00259201	0.0063189	0.00377008	0.00548821	9.04109e-05	0.000620013	0.00135749	0.000368427	0.000294284	0.00650845	0.00451458	0.00290218	0.00150768	0.0194471	0.114005	0.0854822	0.18564	0.117582	0.00360439	0.0189852	0.0215729	0.01672	0.002839	0.0295439	0.0720232	0.0429715	0.0625549	0.00103051	0.00706695	0.0154728	0.00419935	0.00335426	0.0741837	0.0514575	0.0330792	0.0171846	0.106077	0.30101	0.0439875	0.0721248	0.447789	0.0290119	1	0.814539	1.57121	3.01157e-08	0.000258232	0.0518317	3.94791	0.08773425
490	-2416.09	-2448.65	32.551	0.04329081	0.184261	0.31467	0.341912	0.159158	0.00251051	0.00785101	0.00934867	0.00447872	0.00551804	0.00025159	0.00374946	0.000275161	0.00112536	0.000302439	0.00134715	0.00571529	0.0039108	0.00502513	0.000644792	0.00125845	0.00348803	7.36357e-05	0.000871624	0.00176509	0.00214116	0.00347482	0.000927247	0.0380069	0.118857	0.14153	0.0678038	0.083538	0.00380884	0.0567634	0.00416569	0.017037	0.00457866	0.0203946	0.0865242	0.0592059	0.0760759	0.00976156	0.0190518	0.0528056	0.00111478	0.0131956	0.0267218	0.0324152	0.0526057	0.0140377	0.112658	0.362871	0.0646966	0.0677216	0.357549	0.0345039	1	0.423972	1.55911	6.89795e-15	1.23999e-07	0.00217412	3.99783	0.06605418
500	-2416.59	-2447.19	30.6027	0.03753328	0.172982	0.339086	0.339239	0.148693	0.00198834	0.00563114	0.00642754	0.00262502	0.00831938	0.000198169	0.00150187	0.000454602	0.000326576	0.00112787	0.00111594	0.00338006	0.00161783	0.00226442	0.00157041	0.000328793	0.00302103	0.00154828	0.000253166	0.00238763	0.00600621	0.00699074	0.000298025	0.0334833	0.0948274	0.108239	0.0442049	0.140097	0.00333714	0.0252913	0.00765542	0.00549948	0.0189931	0.0187922	0.0569197	0.0272439	0.0381324	0.0264455	0.00553682	0.0508736	0.0260727	0.00426328	0.0402073	0.101143	0.117723	0.0050187	0.0806195	0.374067	0.063544	0.0682203	0.342566	0.0709831	1	0.417549	2.49203	5.07908e-17	1.06455e-08	0.000785075	3.99921	0.05938303
510	-2416.89	-2448.37	31.4749	0.03344339	0.180851	0.346254	0.31354	0.159354	0.00372328	0.00795008	0.00483778	0.00721116	0.00680312	0.000623546	0.00154082	0.00106165	0.00201257	0.00283313	0.000441675	0.00616315	0.00246077	0.00127187	0.000433682	0.000349064	0.00202971	0.00141986	0.00113715	0.00568722	0.00391682	0.00402167	0.000180795	0.0546652	0.116723	0.0710283	0.105874	0.0998834	0.00915491	0.0226223	0.0155872	0.0295486	0.041596	0.00648467	0.0904873	0.036129	0.0186736	0.00636732	0.00512496	0.0298003	0.0208464	0.0166956	0.0834998	0.0575068	0.0590462	0.00265444	0.0670921	0.315534	0.0689174	0.0892649	0.427886	0.0313058	1	0.658235	2.32912	5.55172e-19	1.11336e-09	0.000307682	3.99969	0.06811057
520	-2415.02	-2444.31	29.2853	0.1247137	0.177169	0.339204	0.307157	0.17647	0.000781256	0.00629282	0.00809349	0.012054	0.00999043	0.000947446	0.000626151	0.000447136	0.000374426	0.000656426	0.000482135	0.006507	0.000998695	0.000713457	0.000703562	0.000166619	0.000577154	0.00181196	0.00122307	0.00366428	0.0116729	0.00631129	0.000127816	0.0103858	0.083655	0.107593	0.160242	0.13281	0.0125951	0.00832387	0.0059441	0.00497751	0.00872635	0.00640937	0.0865022	0.0132764	0.00948449	0.00935295	0.00221499	0.00767252	0.0240878	0.0162592	0.0487118	0.155176	0.0839006	0.00169914	0.135803	0.435372	0.0436493	0.0804883	0.280524	0.0241643	1	0.295717	2.26131	8.18068e-06	0.00423874	0.165056	3.8307	0.0752235
530	-2417.5	-2448.42	30.9245	0.05549814	0.17608	0.365847	0.301704	0.156369	0.00111604	0.006538	0.00284335	0.00630743	0.00759338	0.00300515	0.000698802	0.000558367	0.00144389	0.000342943	0.000414452	0.0019631	0.00185425	0.00130426	0.000502905	0.000241288	0.000687659	0.000401649	0.00181319	0.00478944	0.0045697	0.00293618	0.000724909	0.0211972	0.124178	0.0540044	0.119798	0.144223	0.0570774	0.0132725	0.0106052	0.0274241	0.00651359	0.00787178	0.0372856	0.0352183	0.0247722	0.0095518	0.00458284	0.0130609	0.00762861	0.0344383	0.090967	0.0867934	0.0557676	0.0137684	0.13258	0.42493	0.0536346	0.0646427	0.304209	0.0200033	1	0.334459	1.99767	7.88637e-12	4.18844e-06	0.0093663	3.99063	0.05265034
540	-2416.75	-2449.24	32.4962	0.06917543	0.17608	0.365847	0.301704	0.156369	0.00142698	0.00774122	0.0043033	0.00523243	0.0068025	0.00268786	0.00300173	0.00198945	0.00297413	0.000324799	0.00067737	0.00597648	0.00402156	0.00129706	0.0010711	0.00352301	0.00302667	0.00235557	0.00148684	0.00783871	0.00821339	0.00252652	0.00354607	0.0173928	0.0943536	0.0524507	0.0637753	0.0829121	0.0327609	0.0365865	0.0242483	0.0362501	0.0039588	0.0082561	0.0728442	0.0490166	0.0158091	0.0130551	0.0429401	0.0368905	0.0287108	0.0181223	0.0955419	0.100109	0.0307944	0.0432212	0.10461	0.357836	0.0363891	0.0549703	0.365968	0.0802266	1	0.525067	1.61415	1.09851e-09	4.93764e-05	0.026081	3.97387	0.08204476
550	-2408.69	-2441.27	32.5873	0.05401605	0.192359	0.336298	0.327604	0.143739	0.00162867	0.00894103	0.00607494	0.00861282	0.00524363	0.00239342	0.00147795	0.000375104	0.00102057	0.000260615	0.000603852	0.00583276	0.00378732	0.000973519	0.000226705	0.00724168	0.00129626	0.0010879	0.00149706	0.00503413	0.00545424	0.000828334	0.00199681	0.0226552	0.124372	0.0845041	0.119807	0.0729403	0.0332931	0.0205586	0.0052178	0.0141964	0.00362522	0.00839974	0.0811353	0.0526827	0.0135419	0.00315352	0.100734	0.0180314	0.015133	0.0208245	0.0700261	0.07587	0.0115224	0.0277762	0.0853135	0.286643	0.0967727	0.0856083	0.404496	0.0411659	1	0.503621	1.62036	3.97492e-12	2.97394e-06	0.00812548	3.99187	0.07188931
560	-2410.77	-2442.7	31.9305	0.06456533	0.185071	0.33078	0.322228	0.161921	0.00234811	0.00640772	0.00562083	0.0113793	0.00797871	0.00191051	0.000827225	0.000379864	0.00158697	0.000626257	0.00135104	0.00861095	0.00178433	0.00157377	0.000822063	0.00493388	0.00205486	0.00203712	0.000591687	0.00620667	0.00615954	0.0013572	0.000631768	0.0304236	0.0830228	0.0728273	0.147437	0.103378	0.0247539	0.0107181	0.00492177	0.0205618	0.0081142	0.017505	0.111569	0.023119	0.0203908	0.0106512	0.0639266	0.0266242	0.0263943	0.00766629	0.0804178	0.0798071	0.0175848	0.00818561	0.131985	0.368959	0.126391	0.0732545	0.245366	0.0540439	1	0.399332	1.69311	2.62842e-10	2.41619e-05	0.0193851	3.98059	0.07718033
570	-2417.98	-2450.22	32.2409	0.03779475	0.162683	0.35529	0.313656	0.16837	0.00157792	0.00570756	0.00758741	0.00367868	0.00939056	0.0024596	0.00303758	0.00028873	0.000930535	0.000328668	9.02287e-05	0.00345882	0.00222056	0.00120445	0.000314071	0.00282501	0.00160801	0.00187999	0.00325503	0.00418927	0.00753171	0.000913994	0.000260691	0.0243736	0.0881626	0.1172	0.0568232	0.145052	0.0379925	0.0469203	0.00445991	0.0143736	0.00507681	0.00139373	0.053427	0.0343002	0.0186047	0.00485134	0.0436368	0.0248384	0.0290394	0.0502792	0.0647101	0.11634	0.0141181	0.0040268	0.115362	0.397522	0.135457	0.111675	0.161062	0.0789209	1	0.490309	1.84286	6.55753e-17	1.20957e-08	0.000827797	3.99917	0.06473908
580	-2413.02	-2444.8	31.7777	0.02243449	0.172829	0.35266	0.323398	0.151112	0.00143245	0.00539326	0.00402278	0.0043822	0.00562967	0.00137989	0.00249756	0.000522592	0.0010079	0.00139759	0.000108959	0.00202488	0.0037047	0.00525412	0.00122689	0.00549581	0.00169864	0.00175756	0.000998947	0.00406817	0.00272592	0.00092817	0.000406733	0.0246696	0.0928826	0.0692802	0.07547	0.0969539	0.0237644	0.043013	0.00900006	0.017358	0.0240692	0.00187648	0.0348723	0.0638022	0.0904862	0.0211295	0.0946487	0.029254	0.0302686	0.0172038	0.0700619	0.0469457	0.0159849	0.00700475	0.104842	0.380737	0.0318626	0.106471	0.288722	0.0873646	1	0.634452	2.23367	8.15179e-28	4.27033e-14	4.52569e-06	4	0.0580654
590	-2408.4	-2440.82	32.4178	0.02397014	0.187209	0.330405	0.328765	0.15362	0.00343014	0.0108204	0.00497072	0.00521248	0.00651314	0.000912461	0.00128265	0.00131985	0.00350199	0.000358603	2.76307e-05	0.00683888	0.00295712	0.00571308	0.00212259	0.0103907	0.0018199	0.000537354	0.000893204	0.00474116	0.00158552	0.00116228	0.000629117	0.0441227	0.139186	0.0639395	0.0670493	0.08378	0.0117372	0.0164991	0.0169775	0.0450469	0.00461279	0.000355419	0.0879701	0.0380381	0.0734887	0.0273034	0.133658	0.0234098	0.00691211	0.0114895	0.0609867	0.0203949	0.0149506	0.00809247	0.135634	0.368489	0.0336146	0.0650494	0.352719	0.0444934	1	0.520218	1.85831	4.26981e-26	3.09017e-13	1.02885e-05	3.99999	0.07774099
600	-2414.87	-2444.21	29.3395	0.1501697	0.183659	0.326782	0.325959	0.163601	0.00153701	0.00573767	0.00336549	0.00160679	0.00490408	0.000348669	0.00274169	0.000759246	0.000973248	0.000384473	0.000137939	0.00384529	0.00436624	0.00452027	0.000114814	0.00342229	0.00117878	0.000229774	0.000650123	0.00102253	0.00303013	0.000826204	0.00022107	0.0334686	0.124939	0.0732843	0.0349881	0.106787	0.00759233	0.0597009	0.0165327	0.0211927	0.00837197	0.00300365	0.0837319	0.0950758	0.0984297	0.00250009	0.074521	0.0256681	0.00500338	0.0141566	0.0222658	0.0659817	0.0179907	0.00481384	0.0845571	0.419891	0.0613747	0.0636579	0.277102	0.0934176	1	0.593333	2.78218	5.36346e-05	0.0108187	0.242338	3.74679	0.04592382
610	-2414.52	-2447.8	33.2773	0.05321621	0.17779	0.318104	0.340534	0.163572	0.0037679	0.00950121	0.00460717	0.00725912	0.00566002	0.000493034	0.00145632	0.000977655	0.0014553	0.000412718	0.000410794	0.00545164	0.00268747	0.00665681	0.000199059	0.00655548	0.00261715	0.00410738	0.000596394	0.00895873	0.00231445	0.00210191	0.000532367	0.0478281	0.120604	0.0584814	0.0921441	0.0718458	0.00625835	0.0184859	0.0124099	0.0184729	0.00523886	0.00521443	0.0692007	0.0341136	0.0844987	0.00252677	0.0832124	0.0332209	0.0521373	0.00757037	0.113718	0.0293786	0.0266808	0.00675763	0.132719	0.279524	0.0493281	0.0935723	0.302577	0.14228	1	0.605849	1.36915	2.70311e-12	2.45261e-06	0.0075009	3.9925	0.0787801
620	-2422.19	-2452.4	30.201	0.08665509	0.173223	0.317366	0.329977	0.179434	0.00112848	0.00729682	0.00685522	0.00741514	0.00789424	0.000362671	0.00104342	0.00130178	0.00319111	0.000831955	9.20747e-05	0.00299253	0.0048069	0.00508458	0.000137601	0.00232963	0.00116527	0.00289913	0.000510138	0.00433283	0.00189729	0.000312045	0.000396344	0.0175564	0.113521	0.106651	0.115362	0.122816	0.0056423	0.0162331	0.0202526	0.0496461	0.0129432	0.00143246	0.0465567	0.0747839	0.0791039	0.00214075	0.0362435	0.0181289	0.0451036	0.00793654	0.0674084	0.0295173	0.00485468	0.00616617	0.20451	0.43375	0.0297665	0.0687422	0.236022	0.0272082	1	0.357447	2.27728	6.23979e-08	0.000371583	0.0602812	3.93935	0.06427721
630	-2409.58	-2440.03	30.4464	0.08702839	0.176263	0.33662	0.335767	0.15135	0.000915356	0.00556033	0.00527147	0.00682311	0.00841784	0.000292257	0.00150946	0.00112205	0.000361736	0.000621256	9.68228e-05	0.00432211	0.00362638	0.0089383	0.000126556	0.00492551	0.00133453	0.0022213	0.000806758	0.0011371	0.00253341	0.000426463	0.0015202	0.0145502	0.088385	0.0837935	0.108458	0.133807	0.00464561	0.0239939	0.0178357	0.00575002	0.00987527	0.00153906	0.0687028	0.0576437	0.14208	0.00201169	0.0782942	0.0212132	0.0353089	0.0128239	0.0180749	0.0402702	0.0067789	0.0241646	0.120849	0.352689	0.103128	0.0641517	0.324328	0.0348542	1	0.491429	2.45954	6.6826e-08	0.00038453	0.0611439	3.93847	0.06291031
